Titre,URL,Note,Pseudo,Avis
,https://www.jeuxvideo.com/jeux/ps5/jeu-1776970/avis/note/?p=9,0/20,YannDodu,"Terrible.Que des bugs.Injouable.Plateforme d'échange désagréable, aucune constructiveJe rajoute des caractères pour que l'avis soit assez long mais il n'y a rien à ajouter"
,https://www.jeuxvideo.com/jeux/ps5/jeu-1776970/avis/note/?p=9,0/20,Atom80,Je n'ai pas acheter fifa 22 ni le 23 .. cette fois je l'ai toucher à 20 e  et bien même 20 euros c'est trop ! Ce jeux est vraiment à chier ... le plus nul que j'ai connus .. une lenteur absurde des joueurs .. des lacs contre favorables ; scripts ; score de tennis .. et pleins d'autres choses.. rien ne va ! A fuir
,https://www.jeuxvideo.com/jeux/ps5/jeu-1776970/avis/note/?p=9,0/20,Nitram911,"Alors, que dire, que dire....Adepte de la licence pc depuis Fifa 15, j'ai toujours été un fidèle joueur, achetant chaque année le nouvel opus.Cela a aussi été le cas pour le 24, sauf que là, problème. Déjà depuis le 23, j'avais quelques problèmes au niveau du lancement du jeu, m'obligeant quasi systématiquement à désinstaller ou à bidouiller leur système anti-triche à la c*n, mais j'arrivais tout de même à jouer sans problèmes. Arrive le 24, je met 60 euros pour y jouer : 15h...En effet, au mois d'octobre arrive une maj après laquelle je n'ai plus jamais pu lancer mon jeu. Me rappelant les problèmes de son prédécesseur, je vais sur des forums pour me renseigner, je m'aperçois alors que d'autres joueurs ont le même problème que moi : l'anti-cheat se lance, écran noir, puis le jeu se ferme.  Plusieurs solutions émergent, mais concrètement aucune ne marche. Après avoir tout mais TOUT essayé je me résigne à attendre une nouvelle maj qui pourrait régler le problème. Ahah mais quelle réactivité d'EA !!Un problème datant du mois d'octobre, nous sommes bientôt au mois de mars, aucun mais AUCUN effort n'a été fait, que ça soit au niveau d'une maj ou même d'une simple réponse du service client parfaitement inutile. EA s'en fout de ses joueurs pc qui doivent se débrouiller par eux-mêmes pour lancer un jeu qu'ils ont payé 60 balles. Après quasiment 10 ans de fidélité, EA viennent de perdre un client.Conclusion: 60 euros déboursés pour 15h de jeu, et bien sûr, impossibilité de remboursement.C'est vraiment dégueulasse de prendre à ce point les clients pour de la m*rde."
,https://www.jeuxvideo.com/jeux/ps5/jeu-1776970/avis/note/?p=9,0/20,Flic_de_Shangai,"UN 0/20 BIEN MÉRITÉ ! Parce que j’aime trop ce sport qu’est le football et que ce jeu ressemble a tout sauf à ce sport que j’aime tant ! Parce que j’ai mis 79€ dans un jeu qui n’est même pas finit…. Nous sommes en Mars et c’est la première que je désinstalle un Fifa aussi tôt dans l’année. C’est tout simplement le pire Fifa jamais sortie et je sais de quoi je parle je suis un adepte depuis le 2004. Le jeu est tout simplement horrible ! Parlons de cette impression que vos joueurs patine ! Comment EA peut voir ça et sortir le jeu sans jamais corrigé cette horreur, les joueurs glisse littéralement sur le terrain. Les animations complètement irréaliste, une jambe qui passe a travers l’autre, essayé en contrôlant Messi de faire des gauche droite avec votre joystick gauche vous allez voir que le gars est littéralement assis ! COMMENT EST-CE POSSIBLE !? Le GAMEPLAY problème majeur de ce EAFC24 …Le pire tout fifa confondu, mais bon pas grave les cheveux des joueurs bouge, et les lacets des chaussures aussi. L’intelligence artificielle… C’est tout simplement impossible de jouer dans l’axe, les déplacements sans ballon sont nul, aucun joueurs qui vient chercher le ballon dans l’axe, le BU qui se cache derrière les défenseurs adverses, quand vous avez le ballon au milieu de terrain vos défenseurs qui vous fonce dessus.. MON DIEU. Le moteur graphique FROSBITE est complètement cassé, tant qu’EA continuera de travailler avec on se coltinera le même jeu merdique pendant des années. Étant fan du mode carrière (malgré le manque de nouveautés à travers les années) je suis force de constater qu’il n’y a zéro nouveauté intéressante. EA a quand même cette année retirer l’une des seules choses immersive.. L’entrée avec l’affichage des compos etc … Ils ont pensé que ce serait une bonne idée de le retirer, les gars réfléchisse à l’envers. Il y surement d’autres chose que j’oublie. Mais ce jeu et ses développeurs ne mérite même pas un 1 ou 2, je vois certaines personnes dire « Je met une bonne note pour remonter un peu la note globale du jeu » C’est a cause de ce genre de réaction qu’on paye pour pour un jeu merdique depuis tant d’années, qu’EA nous sorte le même jeu horrible depuis Fifa 18. Vous vous rendez compte que le dernier vrai bon date d’il y a 7 ans…UNE HONTE 0/20"
,https://www.jeuxvideo.com/jeux/ps5/jeu-1776970/avis/note/?p=9,0/20,Mike878787,"Nul, concept jouabilité de pire en pire surtout ultimate team , grand déséquilibre de réa attribution , pas de logique sur le jeux qui devient de plus en plus frustrant, pas d'évolution de graphisme depuis 2012 c'est presque le même jeux voir pire en jouabilté, entre ps4 et Ps5 pas de différence, une catastrophe pour les amateurs de jeux de football et malheureusement aucune alternative"
,https://www.jeuxvideo.com/jeux/ps5/jeu-1776970/avis/note/?p=9,0/20,F2k,"Ce fut le pire jeu que j’ai testé , le jeu est nul , le gameplay est nul , la communauté est nul et ultimateam pourri. Le jeu est rempli de script et de rééquilibrage. Le jeu le plus rageant"
,https://www.jeuxvideo.com/jeux/ps5/jeu-1776970/avis/note/?p=9,0/20,Vangors2dk,Voilà un jeu de football qui ne ressemble en rien à du football ! L'amusement n'y est pas depuis des années et ce nouvel opus est le pire ! Assurément un grand n'importe quoi
,https://www.jeuxvideo.com/jeux/ps5/jeu-1776970/avis/note/?p=9,0/20,elima2509,"Le pire 'FIFA' de l'histoire et probablement le pire jeu de football de l'histoire.Après des années et des années de jouer sur FIFA, je crois que cette année sera la dernière que j'achète ce jeu.J'espère bien qu'il y aura un autre jeu pour de la concurence, espérant également le retour de KONAM"
,https://www.jeuxvideo.com/jeux/ps5/jeu-1776970/avis/note/?p=9,0/20,MakaveliGT,"J’ai créé un compte exprès pour pouvoir déverser ma haine pour ce jeu 😂😂Le site donne 16/20, là y a un gros problème d’intégrité ! Comment peut-on donner une note pareille ? C’est du foutage de gueule ! Honte à vous qui induisez en erreur vos lecteurs !Ce jeu est une bouse complète ! Défense ingérable, inaccessible pour un joueur casual ! Que des tryharder injouable qui dribblent dans tous les sens sans aucune construction. Une parodie de football avec des scores de hand ball ! J’avais pas rejoué depuis le Fifa18 et je me suis rappelé pourquoi…Je l’ai eu dans le pack PS5 sinon j’aurai jamais acheté cette merde !"
,https://www.jeuxvideo.com/jeux/ps5/jeu-1776970/avis/note/?p=9,0/20,Rastadams420,En Ultime/légende j'ai le sentiment de jouer aux échecs mais que l'adversaire joue 2 à 3 coups de plus à chacun de ses tours et que mes pions que je touche pas se livre tout seul sur un plateau.(ouverture des lignes defensives). que je gagne ou perde c'est même pas agréable. Depuis toutes ces années faut bien dire qu'ils sont vraiment pas créatif chez EA. j'encourage de bouder les prochaines sorties afin qu'il y ait du mouvement dans la chaumière. Et dire que j'étais optimiste avec la sortie de la ps5..
,https://www.jeuxvideo.com/jeux/ps5/jeu-1776970/avis/note/?p=9,0/20,Maxinho76,Jeux de sport le plus nul jamais conçu. C'est tout sauf du foot et surtout pas une simulation. A fuir à tout prix. Même à vendre c'est une arnaque. Comment des gens peuvent jouer encore à sa
,https://www.jeuxvideo.com/jeux/ps5/jeu-1776970/avis/note/?p=9,0/20,areuhareuhpopo,"Je joue à FIFA depuis FIFA 97, donc j’en ai vu passer quelques uns. Ah pardon ça ne s’appelle plus Fifa ça s’appelle EA FC 24. Mais pardon ce n’est pas non plus un jeu de foot c’est un jeu d’arcade. Après, pour les amateurs de fantasy, magie etc… ce jeu est fait pour vous, des miracles qui s’enchaînent les uns après les autres. Records : 8 poteaux de part et d autre dans un match, je perdais 4-0 et j’ai gagné 6-4 en 30 min etc… bref une daube qui veut se faire passer pour un jeu de football afin d attirer le plus grand monde alors que ceci est un jeu d arcade fantasy."
,https://www.jeuxvideo.com/jeux/ps5/jeu-1776970/avis/note/?p=9,0/20,Eulbojeu,"ce jeu peut ce trouver intéressant dans le cas ou votre qi ne dépasse pas 70, sinon passez votre chemin.rien a dire de + donc on va remplir pour les caractère inutile car il mérite pas d'autres arguments, mon chat est gris et j'aime les lasagnes."
,https://www.jeuxvideo.com/jeux/ps5/jeu-1776970/avis/note/?p=9,0/20,PaiynN,"Chaque année il se surpasse nous proposer de la merde, c'est vraiment prodigieux d'atteindre un tel niveau de merditude. Je pense que n'y pas et qu'il n'y aura jamais de jeu aussi merdique. Quoique, avoir les prochains fifa. Ils ont prouvé a mainte reprise qu'ils en sont capable mais de toute façon celui restera le dernier pour moi. Apres 17 ans a jouer a fifa, celui-ci a fini par me degouté du jeu."
EA Sports FC 24,https://www.jeuxvideo.com/jeux/ps5/jeu-1776970/avis/note/?p=10,0/20,leGitandu45,Pire fifa de tout les temps surtout le mode fut horrible les gens on déjà des équipe a 90 au milieu de jeu des bugs de partout même dans les menues dans le jeu on en parle même pas le gameplay horrible de fou l’acheter pas vous allez juste rage
EA Sports FC 24,https://www.jeuxvideo.com/jeux/switch/jeu-1778580/avis/note/?p=1,17/20,Starwink27,Alors je note en comparant à Fifa 23 sur SwitchEt bien c'est le jour et la nuitIl y'a tout les modes des version consolesDes animations en plus et un mode Ultimate Team beaucoup plus étoffé par rapport à l'année dernière J'ai mis 17 car il ne tourne plus en 60 FPS comme le Fifa 23 mais en 30 FPS stableAvec des Maj ça ira
,https://www.jeuxvideo.com/jeux/switch/jeu-1778580/avis/note/?p=1,17/20,59_flizzy,"Pour de la Switch, une très belle évolution entre Fifa 23 et fc 24. Maintenant, si on veut des graphismes next-gen, on achète une console next-gen (et on joue chez soi seulement)"
,https://www.jeuxvideo.com/jeux/switch/jeu-1778580/avis/note/?p=1,7/20,p1to54,"Une fainéantise honteuse qui dure depuis bien trop longtemps...Cela fait des années maintenant que le jeu n'évolue pas ou peu, et quand il le fait c'est rarement dans le bon sens. Cette année au gameplay farfelu sont venus s'ajouter un nombre incalculable de bugs, et freezes en tous genres.Sans oublier une latence online des plus folles avec par moment des commandes qui ne sont carrément pas prises en compte. Et comme si ça ne suffisait pas l'impression depuis des années maintenant que les développeurs de ce jeu n'ont pas du voir beaucoup de matchs de foot, placements, déplacements et gestes techniques complètement lunaires. La seule manière de jouer est de tout miser sur la vitesse, n'espérez pas tenter de construire au risque de voir un pressing infernal vous pousser à la faute. Et pour ne rien arranger on dénombre une moyenne de 6 ou 7 buts par match. EA peut remercier la concurrence d'être possiblement encore pire qu'eux, pour ceux qui aiment le foot c'est soit Efootball et son contenu inexistant ou EA FC et son gacha sauce football."
,https://www.jeuxvideo.com/jeux/switch/jeu-1778580/avis/note/?p=1,6/20,8alls_3at3rs,"De Fifa 18 (le premier fifa sur Switch) jusqu'à Fifa 23, qui n'étaient que des Reskin de Fifa 16, il était clair que EA Sports ne prétait aucune attention à la console hybride de Nintendo et que c'était sans doutes une meilleure idée pour eux d'abandonner cette console.Cette année en revanche est différente, l'année ou EA Sports fait peau neuve avec son jeu de foot, désormais nommée EA Sports FC (ou FC), l'année ou EAS a promi de enfin porter attention à la version Switch du jeu, en proposant enfin un jeu à jour sur les autre versions (enfin ça reste + proche des version PS4/Xbox one que des versions PS5/Xbox series) et enfin, l'année ou j'ai été définitevement convaincu qu'EAS aurait du abandonner la version Switch du jeu...Si vous avez lu jusqu'ici, laissez moi vous expliquer les problèmes du jeu. Déjà, ça rame à mort, le jeu galère à maintenir les 30 FPS (car au revoir les 60 fps des jeux précédents à partir de cet année) et pour un jeu où la rapidité et la fluidité est le plus important, ne pas avoir un minimum 30 fps stable ruine complêtement l'expérience de jeu. Autre problème maintenant, le online est plus que instable, en plus d'être pratiquement vide car la version switch ne dispose pas du cross platform...Ça n'est certes que 2 problèmes (je ne parlerais pas du jeu dans son ensemble, flemme +je préfère parler des problèmes liés à la version switch) mais ça reste des problèmes assez important pour ruiner complêtement l'expérience de jeu, donc en gros, évitez cette version switch à tout prix et contentez vous de la version PS4/Xbox one si possible, c'est exactement la même chose mais en + fluide et rapide."
,https://www.jeuxvideo.com/jeux/switch/jeu-1778580/avis/note/?p=1,3/20,vinc_04,Une purge jamais laisser fifa aussi tôt dans l’année après un peu plus de 1 mois de sa sortie.Le jeux est devenu du spectacle pendant le match est n’a plus rien à voir avec une simulation de foot. A quand un conçurent sérieux à cette purge ?
,https://www.jeuxvideo.com/jeux/switch/jeu-1778580/avis/note/?p=1,2/20,Penisdesdf,"Si vous jouez en ligne évitez de mettre un score, je mettais 5-0 et à la mi-temps j'attends ça ne se relance pas, je quitte le jeu: défaite. En plus de tous les autres points négatifs que les autres ont soulignés comme le gameplay, le script, avoir des équipes mixtes sur fut... Bref pire fifa. Et tu peux même pas jouer en soirée avec parce qu'il faut obligatoirement un autre compte y'a pas d'invité d'après ce que j'ai pu comprendre. Le fifa du seum. Je mets 2, et encore je ne me suis pas amusé une seule fois donc je devrais mettre moins. Être obligé de réinstaller l'ancien pour faire des parties en soirée entre potes c'est même pas acceptable, c'est du foutage de gueule total.Je n'achèterai pas le prochain."
,https://www.jeuxvideo.com/jeux/switch/jeu-1778580/avis/note/?p=1,2/20,Fritz98_,"L’expérience de ce nouveau jeu remplaçant FIFA est un vrai catastrophe. La console ne supporte même plus les FPS du jeu. Il rame comme jamais et c’est insupportable.L’expérience de jeu, à savoir jouer un match de football, est intenable. Il est impossible de jouer convenablement, les temps de réaction des joueurs sont lunaires et cela se résume à un combat constant…. Les derniers opus avaient au moins le mérite de proposer une expérience football correcte sur ce type de console portable. Extrêmement déçu avec un sentiment amer au vu du prix du jeu."
,https://www.jeuxvideo.com/jeux/switch/jeu-1778580/avis/note/?p=1,1/20,flo13240,"Plus jamaisça faisait longtemps que j'avais abandonné FIFA. Et après la descente aux enfers de PES me voilà sans jeu de foot pour jouer en mode carrière... Après plus de 5 ans sans acheter FIFA au vue des nombreuses critiques justifiées, j'ai cette année espéré que ça allait changer. Un ami me disant que le jeu n'était pas si mauvais, en tout cas en solo.Alors bon, je me suis dis, vas y essaie, au pire tu pourras toujours régler les sliders pour t'amuser si le jeu ne te convient pas.Donc j'ai craqué et je regrette. Le jeu est bugué à mortLa jouabilité est nulLe gameplay est une purge, la défense n'existe pas. En mode carrière c'est injouable, tous les buts sont les mêmes. (je n'ose pas imaginer le jeu en FUT)L'absence d'entrée sur le terrain des joueurs est juste un scandaleLes graphisme sont mochesSincèrement on est loin des FIFA16/15/14/13 voire 12 niveau amusement.Y'a également un gouffre avec les PES 2019 etc. Même PES6 sur PS2 est supérieur à cette arnaqueEA FC ou FIFA peut importe c'est finit pour moi. J'ai encore perdu mes sous (heureusement j'ai pas payé le prix fort) Ne perdez pas votre argent, d'autres jeux sont bien plus plaisant !"
,https://www.jeuxvideo.com/jeux/switch/jeu-1778580/avis/note/?p=1,0/20,Furyy974,"Le pire ""Fifa"" de l'histoire. Sur UT la defense est catastrophique, ils ont essayer de tenter quelque chose mais ce n'est clairement pas au point. A se demander si ils ont réellement eu le temps de finir le jeu où s'ils ont balancé ca comme ca dans l'objectif d'améliorer avec les MAJ.L'attaque est encore une fois et plus que jamais favorisée. Le vrai football est mort dans les jeux videos. Je regrette dd l'avoir acheté. Ce sera le dernier que j'achète si cette merde ne s'améliore pas."
,https://www.jeuxvideo.com/jeux/switch/jeu-1778580/avis/note/?p=1,0/20,longzboubpointu,"Une honte, des tonnes de baisses de FPS, injouable. Gros soucis avec les corners et les coups francs qui rentrent très facilement. Defense très bizarre également, je pense que le jeu doit être correct sur les autres plateformes mais une horreur sur Switch."
,https://www.jeuxvideo.com/jeux/switch/jeu-1778580/avis/note/?p=1,0/20,Barbe-au-cul,Nul a chier tout plein de bugs du contenue d'ancien fifa enlever par pitié passez votre chemin et ne faite pas l'erreur de l'acheter vivement que EA ferme ces escroc!
,https://www.jeuxvideo.com/jeux/switch/jeu-1778580/avis/note/?p=1,0/20,PaleRider12,"Des femmes peuvent rivaliser avec des hommes dans un jeu de foot ... Non je ne suis pas sexiste, je suis réaliste. C'est ce qu'€A se prétend être, pourtant : réaliste. Une aberration sans nom."
,https://www.jeuxvideo.com/jeux/switch/jeu-1778580/avis/note/?p=1,0/20,jclino,"A BANNIR DEFINITIVEMENT. J'ai failli casser ma TV à cause de ce ""jeu"" soi disant une simulation... C'est n'importe quoi....Les contre favorables, les buts à la dernière minute, la défense injouable, rien ne s'améliore, cet opus est une catastrophe industrielle. Je vous déconseille fortement de l'acheter !"
,https://www.jeuxvideo.com/jeux/switch/jeu-1778580/avis/note/?p=1,0/20,ukepemb,"J'ai acheté le jeu pour mon petit frère de 10ans, je lance le jeu, il peut juste faire un match classique, connexion obligatoire, en fait y a rien sur la disquette, et vu que la switch est à la rue il me demande 20h de téléchargement alors que j'ai la fibre.. Heureusement qu'on peut faire un match pour se rendre compte que rien à changé en jeu depuis le dernier opus au quel j'ai joué ( le 21) content de ne pas l'avoir acheté neuf."
EA Sports FC 24,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=1,20/20,erwantrain,meilleur fifa maintenant EA FC de tout les temps just devant fifa 23 le mode ultimat bien meilleur que les dernier on vois le changement entre fifa et EA FC et c'est trop mieux en tout meilleur fifa que j'ais connus devant le 23
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=1,18/20,BechirBC,Très belle expérience :- graphique : c'est très bien les animations les joueurs les scènes  les stades 9/10- gameplay : très bien aussi juste quelques réglages dans les paramètres avant de jouer 8/10Je mentionne aussi que l ambiance dans les stades est top public et commentaires.
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=1,15/20,Rayormx,Un jeu plutôt DLC cette année mais vu le manque de temps et les problèmes ont ne peut rien n'y faire.Un jeu sur ps4 manquant de mécanique présente sur PS5.Certain joueur n'ont pas la même temps entre le jeu et IRL (Mikautadze)Un mode carrière simple et réaliste (difficulté pour les transfère) néanmoins comme bcp de joueur je souhaiterai un mode histoire !
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=1,15/20,mehdi_9308,Très bon jeux mais pas facilement compréhensible pour les débutants. Les indications ne sont pas claire et les joueurs en ultimate team très compliqué à débloquer
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=1,10/20,Adridri1800,Bon que dire ???A part le fait que ce jeu est dans la continuité des précédents Opus depuis FIFA 15 minimum... Certes il y a quelques petites améliorations mais trop pauvres pour être soulignées. Ça me semble clair que EA veut s'adresser uniquement aux joueurs pro de l'E-Sports avec leur mode FUT pourri  et se fiche totalement des joueurs juste fan de foot qui voudraient prendre du plaisir sans passer par un cassage de manette ou télé... Il n'y a personne qui fait des études marketing chez eux ????
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=1,6/20,Ortigas,"Le jeu peut être amusant s'il n'y a pas toutes cette compilation de bug foiré, je vais m'étendre longuement, ça sert à rien, mais c'est du foutage de gueule sur tous les niveaux.Graphiquement, on est toujours bloqué sur FIFA 18, le gameplay est bien en soit mais saboté par la défense qui devient inutile quand vous n'avez pas le ballon, elle regarde l'adversaire et ne fait rien, des bugs en pagaille en carrière, des licences qui manque et donc fatalement des stades avec, le jeu vaut 15-20€ maximum. EA a lâché le foot pour faire de ce jeu un unboxing de carte pokémons pour des enfants qui sont contents de voir des joueurs rincés avec des stats de fou furieuse, FUT à tuer le football virtuel pour devenir un jeu totalement arcade."
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=1,5/20,MikTi,"Ce jeu est toujours aussi nul voir pire qu’avant, déjà si tu met pas minimum un smic pour acheter des point fut tu pack rien, tu met 3-4 joueur à 90 de vitesse devant et tu court tout droit sa passe les contre adverse j’en parle pas les gardien zéro! Plus un jeu d’athlétisme que de foot, tu prend ton milieu et sa défend tout seul! Puis toujours autant de script avec 10 but dans le match fin voila déferlasse comme jeu"
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=1,5/20,jmmx116,"Rien de neuf si ce n'est un nom, toujours les meme bugs, injouable sur un pc neuf de 4000 eur et le mode en ligne est une calamité malgré une connexion 1GB/S.Bref comme la plupart des jeux EA on passe son chemin."
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=1,3/20,CurtisRishmond,"Avoir enlevé les cinématiques, le menu ignoble, les joueurs qui glisse, aucune evolve créer un club en carrière, mode carrière aux fraises... C'est une régression sans précédent pour ce jeu, une cruelle déception."
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=1,3/20,objectif_guy,Le script (théorie validée par la grande majorité des joueurs) rend le jeu insupportable et engendre une très mauvaise expérience de jeu. À bannir ! Dès la sortie d'un jeu concurrent j'arrête définitivement les jeux d'EA.
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=1,3/20,EricCamden,"Mon dernier Fifa reminte au 2021.Quelle claque j'ai pris dans ma tronche avec FC24. Cette impression d'etre revenu 20 ans en arriere est incroyable. Les graphismes sont moches c'est le premier point qui saute aux yeux, c'est juste laid. Manette en main qu'est ce que ca donne ?  Une honte absolue, des joueurs qui font des mouvements saccadés, totalement irrealistes, defendre est devenu un cauchemard mais pourquoi un tel systeme ?  Que dire des penalties et coup francs... les mots me manquent jai juste envie de balancer ma manette à chaque cf, mais qui a eu l'idée de pondre ces horreurs ???   Les CPA de PES 5 etaient 100 fois mieux, tout etaient mieux ! Les sensations avec ce fc24 en main sont execrables, 3/20 bien merité, probablement le pire jeu de foot auquel jai joué depuis 20 ans . Comment ont ils pu en arriver la en 2024 ??"
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=1,2/20,Dedem972,Fc 24 c'est une catastrophe   surtout en rivals  y a des toujours des gens qui t'empêche  de montée niveau les joueurs ne court pas  les adversaires  fait des spressing ils sont Jamais fatigué   ils sont toujours des contre favorable et sans compte les arbitres  sont catastrophe
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=1,2/20,MrCrocodeal,"Le pire Fifa (FC) auxquel j'ai joué, trop de touche, trop de truc cheaté, les R1 L1, les enroulés, les extérieur, les mecs qui font toujours les meme technique R1 longer la ligne, tout est fait pour te rendre fou, c'est le jeux cancer par essencesNe parlons même pas du rajouts des meufs, ou la mysoginie est un prétexte pour faire croire que c'est le problème principal, les packs n'ont plus de saveurs, les buts non plus, les matchs non plus, mais on y retourne comme des camés en manque de leurs fessées."
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=1,1/20,Imak69,"Ce jeux est une merde pas possible, les menus sont dégeulasse, l'arbitrage pitoyable, le jeu est hyper lent, les gardiens sont des passoirs le moindre tir c'est but, enfaite c'est un jeu pay to win encore pire que fifa 23"
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=1,1/20,incroyable58,"Incroyablement déçu d’avoir payer la version ultimate a 90 euro . Ce jeux est juste médiocre et j’essaye d’être le plus juste/droit possible dans mon commentaire .Si il existe un droit au remboursement, j’aurais déjà fais la demande ."
EA Sports FC 24,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=2,1/20,lorcfoudu57,C'est simple depuis fifa 12 ce n'est plus un jeu de football mais autre chose. Et que dire du nombre inombrables de bugs sur le mode carrière rendant le jeu injouable ...
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=2,1/20,Penisdesdf,"Ce jeu est le premier que j'ai envie de revendre, mais je ne peux pas car je l'ai prit en demat.Super JVC, 16 sur votre test et 5 pour l'avis des joueurs, j'espère que le chèque était conséquent, il pourra peut-être servir à rembourser le jeune public qui vous suit et a pu être influencé par votre test"
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=2,1/20,Spinoza31,"J'ai créé un compte juste pour donner mon avis sur ce jeu.Je joue à Fifa depuis Fifa 98 c'est dire...Cet opus est le ""Fifa"" le plus éclaté au sol de toute l'histoire.Gameplay catastrophique, impossible de défendre correctement, mouvements de l'IA n'importe quoi, on a perdu les noms des joueurs quand on joue avec, les appels des attaquants sont médiocres,... vraiment je regrette de l'avoir acheté et pourtant j'ai attendu après Noël pour l'avoir en promo.Une véritable MERDE ! J'suis dégoûté... Svp resignez avec Fifa!!"
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=2,1/20,osko_dh,"jeux le plus scripter de la licence a se demander si c'est légal, jeux pas fini il manque des zone de texte, beaucoup de bug autant graphique que gamplay, instable le jeux crash régulièrement et les bonne mise a jour sont absentes , de plus le jeux est scripter a mort même en mode solo !! ce qui ruine l'expérience et donne envie de désinstallé le jeux à peine acheter. une honte !!!! j'ai mis 1 point du a la faiblesse de la concurrence dans le domaine"
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=2,1/20,Chr0ma0,"Pire fifa que j'ai joué de ma vie, l'esyiobrage en ligne est absolument infâme, des joueurs à 80 de vitesse qui se font rattraper par des joueurs à 70 ou encore le match malingre horrible qui fait que tu peux tomber sur des équipes bien trop forte pour toi par rapport à la note de la tienne, pay to win à en crever bref ce jeu est une horreur, EA allez bouffer vos morts"
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=2,0/20,Furyy974,"Le pire ""Fifa"" de l'histoire. Sur UT la defense est catastrophique, ils ont essayer de tenter quelque chose mais ce n'est clairement pas au point. A se demander si ils ont réellement eu le temps de finir le jeu où s'ils ont balancé ca comme ca dans l'objectif d'améliorer avec les MAJ.L'attaque est encore une fois et plus que jamais favorisée. Le vrai football est mort dans les jeux videos. Je regrette dd l'avoir acheté. Ce sera le dernier que j'achète si cette merde ne s'améliore pas."
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=2,0/20,totolio7812,"Catastrophique en tout point.Gameplay, Modes de jeu proposé. La seule ambition d'EA est de faire un Casino en ligne...Plus aucun fun avec cette licence... un 0 pointé bien mérité"
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=2,0/20,skinnyfattimide,Ce n'est pas un jeu de foot mais un jeu de contre attaque. La construction est désavantagé et de toute manière le seul truc qui marque c'est courir. Le gameplay de fifa 13 est bien au dessus et il n'a pas d'hypermotion. C'est une année de plus un jeu poubelle et ne mérite pas une note au dessus de 0
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=2,0/20,RomainCrl,"Le pire fifa de l'histoire. Le gameplay est horrible, impossible de défendre correctement, le script est ultra présent et les gardiens sont des passoires. Je joue à fifa depuis une vingtaine d'année et je n'ai jamais connu ça. Le mode UT est devenu un pay to win où tout est fait pour faire chauffer la carte bleue.Passez votre chemin"
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=2,0/20,Zadar88,"J'ai skippé le Fifa 23 et je constate qu'entre le 22 et le 24 il y a.... 0 différence.Je comprends pas le succès de cette franchise entre les scripts qui diminuent le niveau de l'IA de ton équipe, les bugs dans les menus (bonjour les notifs qui restent dans les objectifs) et qu'en Belgique on ne puisse pas acheter de points et être désavantagé par rapport aux autres équipes.La presse donne encore des notes bien trop élevée et pas du tout objective pour continuer à encourager ce rackette en bande organisée. Bravo les gars, changez rien, je vais utiliser votre jeu comme frisbee avec mes chiens."
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=2,0/20,Bianconero96,"UNE CALAMITE ! Un jeu catastrophique, beaucoup trop méta et qui ne ressemble en rien à du football ! Si en plus vous rajoutez le script omniprésent lorsque vous jouez en ligne, vous obtenez l'arnaque du siècle. Ce jeu est une fraude sans nom, EA ne se cache pas dans sa volonté de prendre les gens pour des débiles."
,https://www.jeuxvideo.com/jeux/ps4/jeu-1776971/avis/note/?p=2,0/20,Musti6969,Rempli de beug et de script on sait d avance qui va gagner ces n' importe quoi tro mal fait les contre favorable incontable et surtout les joueurs on dirais des molusque
